task_id,amount_due,days_overdue,risk_score,customer_segment,entry_date
T4646,720.63,47,686,Corporate,2025-10-22
T0006,122.87,46,709,SME,2025-10-23
T0705,151.74,46,834,SME,2025-10-23
T0939,64.13,46,737,Retail,2025-10-23
T1049,212.67,46,564,SME,2025-10-23
T1086,822.82,46,307,Retail,2025-10-23
T1196,211.27,46,418,Retail,2025-10-23
T1213,89.09,46,635,Retail,2025-10-23
T1266,391.05,46,464,Retail,2025-10-23
T1343,207.32,46,605,SME,2025-10-23
T1359,214.43,46,788,SME,2025-10-23
T1966,204.87,46,706,Corporate,2025-10-23
T2077,36.15,46,620,SME,2025-10-23
T2366,704.14,46,578,Corporate,2025-10-23
T2890,1366.16,46,594,Retail,2025-10-23
T3139,335.29,46,539,SME,2025-10-23
T3518,463.68,46,457,Retail,2025-10-23
T3880,602.97,46,602,Retail,2025-10-23
T4895,155.96,46,684,Retail,2025-10-23
T0505,196.16,45,528,SME,2025-10-24
T0686,60.97,45,312,Corporate,2025-10-24
T0839,384.12,45,722,Retail,2025-10-24
T0893,178.08,45,536,Retail,2025-10-24
T0951,112.95,45,443,Corporate,2025-10-24
T1246,55.64,45,542,SME,2025-10-24
T1772,823.23,45,352,SME,2025-10-24
T1869,205.64,45,632,SME,2025-10-24
T2109,94.06,45,778,SME,2025-10-24
T2202,105.33,45,709,Corporate,2025-10-24
T2244,91.07,45,796,Corporate,2025-10-24
T3514,290.29,45,554,Retail,2025-10-24
T4065,211.23,45,414,Retail,2025-10-24
T4082,211.27,45,340,SME,2025-10-24
T4177,68.96,45,439,SME,2025-10-24
T4539,204.1,45,712,Corporate,2025-10-24
T0941,385.87,44,802,SME,2025-10-25
T4331,95.29,44,731,Corporate,2025-10-25
T0074,130.8,42,536,SME,2025-10-27
T0155,233.43,42,650,Corporate,2025-10-27
T0274,414.68,42,668,SME,2025-10-27
T0445,476.61,42,738,Corporate,2025-10-27
T0626,55.9,42,403,Corporate,2025-10-27
T0658,358.43,42,602,SME,2025-10-27
T1008,285.4,42,414,Retail,2025-10-27
T1036,951.29,42,748,SME,2025-10-27
T1363,188.67,42,734,SME,2025-10-27
T1562,253.98,42,511,Retail,2025-10-27
T1802,127.63,42,690,SME,2025-10-27
T1964,250.48,42,744,Corporate,2025-10-27
T2372,87.73,42,774,Retail,2025-10-27
T2786,228.83,42,633,Retail,2025-10-27
T3006,592.37,42,502,Corporate,2025-10-27
T3088,821.7,42,758,Retail,2025-10-27
T3182,15.37,42,382,Corporate,2025-10-27
T4204,59.56,42,511,SME,2025-10-27
T4275,459.06,42,306,SME,2025-10-27
T4508,125.8,42,380,Corporate,2025-10-27
T4677,228.69,42,646,SME,2025-10-27
T0974,787.73,41,669,SME,2025-10-28
T1048,137.58,41,341,Retail,2025-10-28
T1501,37.52,41,370,Corporate,2025-10-28
T1965,66.95,41,443,Retail,2025-10-28
T2019,96.76,41,792,Corporate,2025-10-28
T2145,41.76,41,366,SME,2025-10-28
T2352,202.89,41,357,SME,2025-10-28
T2552,74.96,41,309,Retail,2025-10-28
T3068,515.56,41,514,Corporate,2025-10-28
T3276,1119.5,41,783,Corporate,2025-10-28
T3383,117.78,41,639,SME,2025-10-28
T3768,1714.79,41,443,SME,2025-10-28
T4360,203.19,41,732,Retail,2025-10-28
T4453,238.76,41,595,SME,2025-10-28
T4562,292.45,41,531,Retail,2025-10-28
T4586,215.7,41,805,SME,2025-10-28
T4814,248.76,41,307,Corporate,2025-10-28
T0993,472.93,40,780,SME,2025-10-29
T1444,2768.87,40,555,Corporate,2025-10-29
T2010,43.72,40,335,Corporate,2025-10-29
T2402,62.38,40,384,Retail,2025-10-29
T2972,11.65,40,359,SME,2025-10-29
T3174,441.26,40,828,SME,2025-10-29
T3384,53.56,40,611,SME,2025-10-29
T3596,147.1,40,529,Corporate,2025-10-29
T3640,120.42,40,684,Retail,2025-10-29
T4152,156.43,40,482,Corporate,2025-10-29
T4776,277.9,40,497,Corporate,2025-10-29
T4801,158.42,40,414,SME,2025-10-29
T0089,224.79,39,718,SME,2025-10-30
T0318,127.6,39,686,Retail,2025-10-30
T0935,388.49,39,755,Retail,2025-10-30
T1626,59.8,39,516,Retail,2025-10-30
T1739,393.59,39,688,Retail,2025-10-30
T1807,721.06,39,655,Retail,2025-10-30
T3388,904.28,39,650,SME,2025-10-30
T3775,1359.13,39,487,Retail,2025-10-30
T3907,618.91,39,677,Retail,2025-10-30
T4444,51.71,39,324,Corporate,2025-10-30
T4566,124.18,39,384,Retail,2025-10-30
T4750,168.45,39,718,SME,2025-10-30
T0171,434.19,38,645,SME,2025-10-31
T1011,97.69,38,520,Corporate,2025-10-31
T2320,272.92,38,775,Corporate,2025-10-31
T2472,393.85,38,484,SME,2025-10-31
T3231,577.81,38,522,Retail,2025-10-31
T3283,96.73,38,343,SME,2025-10-31
T3465,342.72,38,832,Corporate,2025-10-31
T3949,204.25,38,473,SME,2025-10-31
T4709,254.55,38,390,Corporate,2025-10-31
T0380,654.95,37,779,Corporate,2025-11-01
T0536,83.22,37,322,Corporate,2025-11-01
T2026,697.93,37,629,SME,2025-11-01
T2285,104.74,37,714,Corporate,2025-11-01
T2565,88.34,37,300,Corporate,2025-11-01
T2648,161.79,37,827,Corporate,2025-11-01
T3225,104.7,37,547,Retail,2025-11-01
T3999,22.62,37,641,Retail,2025-11-01
T4413,371.47,36,540,Retail,2025-11-02
T0009,220.45,35,557,Corporate,2025-11-03
T0119,91.41,35,624,SME,2025-11-03
T0364,127.27,35,383,Corporate,2025-11-03
T0649,336.96,35,504,Retail,2025-11-03
T0796,76.84,35,792,Corporate,2025-11-03
T1121,343.87,35,477,Retail,2025-11-03
T1490,363.96,35,443,Corporate,2025-11-03
T1663,104.53,35,635,Corporate,2025-11-03
T2004,903.15,35,659,Retail,2025-11-03
T2127,318.99,35,385,Corporate,2025-11-03
T2153,35.28,35,806,Retail,2025-11-03
T2400,129.43,35,478,Corporate,2025-11-03
T2512,511.06,35,435,SME,2025-11-03
T2761,693.8,35,406,Corporate,2025-11-03
T2763,163.83,35,381,SME,2025-11-03
T3116,53.18,35,743,Retail,2025-11-03
T0012,300.77,34,843,Corporate,2025-11-04
T0082,158.99,34,722,SME,2025-11-04
T0088,132.96,34,634,Retail,2025-11-04
T0296,414.43,34,805,SME,2025-11-04
T0485,684.55,34,678,Retail,2025-11-04
T0522,90.45,34,417,Retail,2025-11-04
T0562,141.47,34,323,Corporate,2025-11-04
T0788,318.31,34,503,Retail,2025-11-04
T0813,1573.81,34,425,SME,2025-11-04
T1202,163.68,34,845,Retail,2025-11-04
T1676,39.11,34,587,SME,2025-11-04
T3037,228.98,34,308,Retail,2025-11-04
T3150,197.53,34,577,Retail,2025-11-04
T3395,92.88,34,755,SME,2025-11-04
T3641,276.23,34,749,SME,2025-11-04
T3908,102.1,34,502,Corporate,2025-11-04
T4408,739.86,34,586,Retail,2025-11-04
T4456,97.84,34,478,Retail,2025-11-04
T4496,142.59,34,661,Retail,2025-11-04
T4886,299.43,34,778,Corporate,2025-11-04
T0094,174.75,33,445,SME,2025-11-05
T0636,466.19,33,681,SME,2025-11-05
T0744,187.41,33,445,SME,2025-11-05
T0838,172.3,33,632,SME,2025-11-05
T1408,955.66,33,392,Corporate,2025-11-05
T1450,853.85,33,334,Corporate,2025-11-05
T1908,191.83,33,692,Corporate,2025-11-05
T2316,282.88,33,397,SME,2025-11-05
T2611,198.94,33,675,Retail,2025-11-05
T3282,173.81,33,622,Retail,2025-11-05
T3670,172.69,33,646,Retail,2025-11-05
T3832,201.75,33,325,SME,2025-11-05
T4113,469.28,33,540,SME,2025-11-05
T4862,110.11,33,410,SME,2025-11-05
T0083,338.48,32,380,Corporate,2025-11-06
T0292,475.98,32,650,SME,2025-11-06
T0376,338.56,32,670,Corporate,2025-11-06
T1247,1431.16,32,386,Corporate,2025-11-06
T1672,488.98,32,402,Retail,2025-11-06
T2247,69.21,32,301,SME,2025-11-06
T2816,550.01,32,376,Retail,2025-11-06
T3179,655.29,32,764,Retail,2025-11-06
T3285,425.19,32,366,Retail,2025-11-06
T3662,199.32,32,838,SME,2025-11-06
T4014,256.72,32,437,Retail,2025-11-06
T4228,1128.49,32,305,Retail,2025-11-06
T0459,105.43,31,351,Corporate,2025-11-07
T2123,2070.79,31,500,Corporate,2025-11-07
T3631,668.43,31,444,Retail,2025-11-07
T3866,72.46,31,481,SME,2025-11-07
T0258,49.1,29,822,Corporate,2025-11-09
T0299,260.83,29,655,Retail,2025-11-09
T4678,309.82,29,351,Retail,2025-11-09
T0041,332.84,28,593,Corporate,2025-11-10
T0344,231.04,28,587,Retail,2025-11-10
T0639,220.13,28,330,SME,2025-11-10
T0676,212.35,28,794,Retail,2025-11-10
T1893,535.23,28,502,Retail,2025-11-10
T1903,202.81,28,322,Retail,2025-11-10
T1998,707.24,28,358,Retail,2025-11-10
T2082,556.12,28,424,SME,2025-11-10
T2211,295.49,28,634,Retail,2025-11-10
T2462,784.75,28,430,SME,2025-11-10
T2692,65.27,28,409,Retail,2025-11-10
T2897,660.82,28,358,Corporate,2025-11-10
T3227,58.04,28,422,SME,2025-11-10
T3243,151.39,28,509,Retail,2025-11-10
T3532,162.59,28,362,Retail,2025-11-10
T4184,91.91,28,601,Retail,2025-11-10
T4361,76.7,28,731,SME,2025-11-10
T0397,99.87,27,789,SME,2025-11-11
T1258,564.83,27,641,Retail,2025-11-11
T1974,106.59,27,830,Retail,2025-11-11
T2100,1235.28,27,439,Retail,2025-11-11
T2142,128.31,27,476,Retail,2025-11-11
T2363,203.54,27,460,Corporate,2025-11-11
T2514,939.19,27,656,Corporate,2025-11-11
T3550,264.26,27,737,Retail,2025-11-11
T3642,318.08,27,625,Corporate,2025-11-11
T4124,249.13,27,790,Retail,2025-11-11
T4493,1703.02,27,788,Corporate,2025-11-11
T4693,222.53,27,790,Corporate,2025-11-11
T4707,303.24,27,406,Retail,2025-11-11
T4790,346.47,27,394,Corporate,2025-11-11
T4827,134.02,27,465,Retail,2025-11-11
T0164,318.82,26,785,Corporate,2025-11-12
T1251,82.35,26,446,Retail,2025-11-12
T2242,1047.97,26,606,Retail,2025-11-12
T3082,166.88,26,388,Retail,2025-11-12
T4418,1971.25,26,565,SME,2025-11-12
T0133,1467.43,25,416,SME,2025-11-13
T0727,478.85,25,650,SME,2025-11-13
T0828,67.48,25,366,Retail,2025-11-13
T0844,124.6,25,547,Retail,2025-11-13
T0909,1262.73,25,841,Corporate,2025-11-13
T1991,101.3,25,721,Corporate,2025-11-13
T2993,994.65,25,775,Retail,2025-11-13
T3777,76.79,25,475,SME,2025-11-13
T3793,1163.49,25,632,Corporate,2025-11-13
T4617,222.77,25,555,Corporate,2025-11-13
T4806,654.96,25,580,Retail,2025-11-13
T0887,298.75,24,468,Corporate,2025-11-14
T2096,168.09,24,330,SME,2025-11-14
T2273,334.56,24,462,SME,2025-11-14
T2645,119.72,24,548,Retail,2025-11-14
T2733,132.51,24,680,SME,2025-11-14
T2744,54.73,24,786,Corporate,2025-11-14
T4007,394.88,24,787,SME,2025-11-14
T4035,215.11,24,353,Retail,2025-11-14
T4749,266.07,24,668,SME,2025-11-14
T1745,105.7,23,562,Corporate,2025-11-15
T4820,127.52,22,531,SME,2025-11-16
T0506,126.39,21,596,SME,2025-11-17
T0704,268.52,21,582,SME,2025-11-17
T0716,486.32,21,357,Retail,2025-11-17
T1139,411.74,21,415,Retail,2025-11-17
T1553,70.1,21,779,Corporate,2025-11-17
T2726,150.34,21,520,Corporate,2025-11-17
T2845,551.47,21,565,SME,2025-11-17
T3032,154.76,21,633,Retail,2025-11-17
T3374,1186.94,21,802,Retail,2025-11-17
T3527,163.02,21,840,Corporate,2025-11-17
T4610,120.52,21,801,SME,2025-11-17
T4959,44.68,21,586,Retail,2025-11-17
T0073,273.29,20,622,Retail,2025-11-18
T0690,530.17,20,495,Retail,2025-11-18
T0913,88.89,20,664,SME,2025-11-18
T1577,1073.77,20,589,Corporate,2025-11-18
T4324,333.73,20,381,Corporate,2025-11-18
T4930,894.26,20,755,Corporate,2025-11-18
T4952,390.1,20,357,Corporate,2025-11-18
T0468,165.75,19,695,Retail,2025-11-19
T0698,200.34,19,578,Retail,2025-11-19
T0906,340.66,19,652,Retail,2025-11-19
T1410,1847.47,19,602,SME,2025-11-19
T1525,177.14,19,552,SME,2025-11-19
T1530,35.81,19,820,SME,2025-11-19
T2406,228.05,19,424,Corporate,2025-11-19
T2711,1807.6,19,375,Retail,2025-11-19
T3057,499.24,19,504,Retail,2025-11-19
T3499,207.85,19,848,SME,2025-11-19
T3847,133.43,19,443,Corporate,2025-11-19
T4795,103.05,19,697,SME,2025-11-19
T0136,232.43,18,365,SME,2025-11-20
T0575,198.61,18,449,SME,2025-11-20
T0606,185.89,18,668,SME,2025-11-20
T0994,156.6,18,655,Retail,2025-11-20
T1729,330.05,18,519,Corporate,2025-11-20
T2460,457.26,18,346,SME,2025-11-20
T3329,177.33,18,727,Retail,2025-11-20
T3330,109.27,18,592,SME,2025-11-20
T3577,1092.44,18,416,Corporate,2025-11-20
T3616,1311.31,18,724,SME,2025-11-20
T3984,123.8,18,725,Retail,2025-11-20
T4624,667.39,18,626,SME,2025-11-20
T0003,97.72,17,550,SME,2025-11-21
T0286,1331.33,17,420,SME,2025-11-21
T1346,1028.0,17,527,Retail,2025-11-21
T1558,235.11,17,774,SME,2025-11-21
T3876,838.81,17,316,Retail,2025-11-21
T4915,264.82,17,736,SME,2025-11-21
T2195,297.25,16,381,SME,2025-11-22
T3666,134.73,16,472,Retail,2025-11-22
T4449,212.35,16,622,Retail,2025-11-22
T1074,340.86,15,617,Retail,2025-11-23
T0403,505.03,14,820,Corporate,2025-11-24
T0687,890.75,14,849,Retail,2025-11-24
T0697,859.69,14,782,Corporate,2025-11-24
T1310,440.94,14,701,Retail,2025-11-24
T1412,35.64,14,465,Retail,2025-11-24
T1846,614.5,14,398,SME,2025-11-24
T2840,41.52,14,666,SME,2025-11-24
T3023,103.47,14,729,Corporate,2025-11-24
T3589,301.2,14,629,Corporate,2025-11-24
T3727,943.24,14,447,SME,2025-11-24
T3729,333.38,14,323,Corporate,2025-11-24
T3776,221.62,14,829,SME,2025-11-24
T3941,183.75,14,365,Retail,2025-11-24
T4136,289.92,14,374,SME,2025-11-24
T4441,1902.2,14,700,Corporate,2025-11-24
T4471,111.32,14,638,Corporate,2025-11-24
T4706,799.56,14,396,Corporate,2025-11-24
T4951,850.32,14,552,SME,2025-11-24
T0069,647.28,13,816,Retail,2025-11-25
T0147,363.65,13,599,SME,2025-11-25
T0862,250.98,13,625,Retail,2025-11-25
T1076,345.55,13,666,Retail,2025-11-25
T1192,425.77,13,672,SME,2025-11-25
T1306,277.55,13,617,SME,2025-11-25
T1546,141.12,13,821,Retail,2025-11-25
T1756,43.44,13,627,Retail,2025-11-25
T1913,1845.44,13,535,SME,2025-11-25
T3047,162.88,13,347,Corporate,2025-11-25
T3613,126.66,13,737,Retail,2025-11-25
T4212,309.44,13,379,Corporate,2025-11-25
T0611,81.76,12,431,SME,2025-11-26
T0943,251.76,12,440,SME,2025-11-26
T2076,212.24,12,469,Corporate,2025-11-26
T3255,68.15,12,783,Corporate,2025-11-26
T3406,702.01,12,442,SME,2025-11-26
T3692,93.97,12,451,Corporate,2025-11-26
T3744,43.64,12,600,Corporate,2025-11-26
T3821,217.46,12,775,Retail,2025-11-26
T4192,32.33,12,392,Retail,2025-11-26
T4748,73.9,12,429,SME,2025-11-26
T0131,373.2,11,472,Corporate,2025-11-27
T0249,174.39,11,471,Corporate,2025-11-27
T0255,282.27,11,325,Retail,2025-11-27
T0642,1001.17,11,552,Corporate,2025-11-27
T1866,100.23,11,529,Corporate,2025-11-27
T2235,92.96,11,519,Corporate,2025-11-27
T2776,53.39,11,532,SME,2025-11-27
T3087,107.23,11,341,Corporate,2025-11-27
T3345,247.79,11,361,Retail,2025-11-27
T4160,88.34,11,377,SME,2025-11-27
T4202,244.32,11,391,Corporate,2025-11-27
T4400,164.25,11,640,Corporate,2025-11-27
T4836,675.6,11,357,Retail,2025-11-27
T0025,265.01,10,583,Corporate,2025-11-28
T0981,172.14,10,472,SME,2025-11-28
T1735,64.43,10,718,Corporate,2025-11-28
T2625,344.21,10,515,Corporate,2025-11-28
T4573,745.38,10,703,Retail,2025-11-28
T1114,950.32,9,392,Retail,2025-11-29
T2693,358.64,9,450,Retail,2025-11-29
T0426,4204.65,7,378,Corporate,2025-12-01
T0760,423.62,7,741,Retail,2025-12-01
T0903,799.45,7,346,SME,2025-12-01
T0915,512.26,7,403,Corporate,2025-12-01
T0975,164.11,7,465,SME,2025-12-01
T1339,272.46,7,571,Retail,2025-12-01
T1944,551.03,7,838,Retail,2025-12-01
T2373,116.05,7,452,Corporate,2025-12-01
T2762,308.98,7,575,SME,2025-12-01
T2917,313.29,7,381,SME,2025-12-01
T2970,118.27,7,792,Corporate,2025-12-01
T4018,674.93,7,335,Retail,2025-12-01
T4285,108.36,7,601,Retail,2025-12-01
T4515,133.0,7,662,Corporate,2025-12-01
T4531,1268.8,7,321,SME,2025-12-01
T0336,126.61,6,316,Corporate,2025-12-02
T0680,1232.09,6,382,Retail,2025-12-02
T0808,317.31,6,636,Corporate,2025-12-02
T2444,153.28,6,428,Corporate,2025-12-02
T2859,35.22,6,512,Retail,2025-12-02
T2967,858.12,6,808,Corporate,2025-12-02
T3595,218.99,6,349,SME,2025-12-02
T3811,310.53,6,330,Retail,2025-12-02
T4297,377.54,6,608,SME,2025-12-02
T4737,727.61,6,335,SME,2025-12-02
T0302,887.11,5,547,SME,2025-12-03
T0303,368.57,5,692,Retail,2025-12-03
T0379,294.28,5,698,Corporate,2025-12-03
T0399,559.54,5,666,SME,2025-12-03
T0466,2003.4,5,480,Retail,2025-12-03
T0889,86.68,5,692,Retail,2025-12-03
T0970,121.49,5,663,SME,2025-12-03
T1111,72.01,5,603,Retail,2025-12-03
T2165,277.95,5,512,SME,2025-12-03
T2529,433.75,5,811,SME,2025-12-03
T2734,290.5,5,484,Corporate,2025-12-03
T2753,3576.34,5,415,SME,2025-12-03
T4216,458.65,5,582,SME,2025-12-03
T4359,2634.74,5,432,Retail,2025-12-03
T1318,413.44,4,456,Corporate,2025-12-04
T1441,176.82,4,835,Corporate,2025-12-04
T2679,1452.61,4,561,Retail,2025-12-04
T2829,412.41,4,603,SME,2025-12-04
T2950,539.28,4,550,Corporate,2025-12-04
T3019,896.67,4,558,Retail,2025-12-04
T3083,150.11,4,496,SME,2025-12-04
T3481,127.25,4,646,Retail,2025-12-04
T4526,374.25,4,528,SME,2025-12-04
T4811,1733.94,4,349,Retail,2025-12-04
T4913,446.41,4,482,Retail,2025-12-04
T0132,1160.82,3,558,Retail,2025-12-05
T0431,767.91,3,364,Retail,2025-12-05
T4162,162.76,3,573,SME,2025-12-05
T4682,617.37,3,600,SME,2025-12-05
T4732,132.96,3,814,Retail,2025-12-05
T0215,417.26,2,624,Corporate,2025-12-06
T2216,218.87,2,536,SME,2025-12-06
T2446,180.99,2,562,SME,2025-12-06
T1012,464.5,0,390,Corporate,2025-12-08
T1403,214.53,0,356,Corporate,2025-12-08
T1514,363.39,0,781,Corporate,2025-12-08
T1664,178.52,0,378,SME,2025-12-08
T1691,90.03,0,377,SME,2025-12-08
T1887,683.38,0,768,Retail,2025-12-08
T2318,1309.24,0,749,SME,2025-12-08
T2394,306.68,0,607,Retail,2025-12-08
T2418,615.69,0,825,SME,2025-12-08
T2537,622.08,0,338,SME,2025-12-08
T2624,242.21,0,592,SME,2025-12-08
T2982,289.13,0,797,SME,2025-12-08
T4049,69.05,0,461,SME,2025-12-08
T4312,2526.98,0,418,Retail,2025-12-08
T4499,528.32,0,521,Retail,2025-12-08
T4698,83.84,0,737,Corporate,2025-12-08
T4731,239.63,0,740,Retail,2025-12-08
T4859,1959.24,0,711,Corporate,2025-12-08
T1647,490.95,0,560,Corporate,2025-12-09
T1797,1495.63,0,550,SME,2025-12-09
T2656,257.51,0,368,Retail,2025-12-09
T3128,642.38,0,486,SME,2025-12-09
T3773,224.35,0,336,Corporate,2025-12-09
T4244,147.55,0,842,SME,2025-12-09
T4277,1112.09,0,642,Retail,2025-12-09
T0257,78.64,0,783,SME,2025-12-10
T0734,429.75,0,372,Corporate,2025-12-10
T2325,582.18,0,712,Retail,2025-12-10
T2677,233.14,0,828,Corporate,2025-12-10
T2694,154.79,0,766,SME,2025-12-10
T3367,225.18,0,498,SME,2025-12-10
T3587,280.66,0,705,Corporate,2025-12-10
T4568,145.2,0,771,Retail,2025-12-10
T4823,148.17,0,331,Corporate,2025-12-10
T0031,103.23,0,481,Corporate,2025-12-11
T0139,40.29,0,694,SME,2025-12-11
T0204,113.87,0,506,Corporate,2025-12-11
T0355,483.1,0,637,SME,2025-12-11
T0360,207.21,0,732,Corporate,2025-12-11
T1071,163.21,0,742,Retail,2025-12-11
T1435,118.14,0,388,Corporate,2025-12-11
T1589,249.03,0,493,Retail,2025-12-11
T1911,62.28,0,783,Retail,2025-12-11
T2104,72.58,0,320,Corporate,2025-12-11
T2585,181.44,0,418,SME,2025-12-11
T2629,533.75,0,765,Retail,2025-12-11
T3600,54.86,0,632,Retail,2025-12-11
T4094,218.67,0,786,SME,2025-12-11
T0608,54.74,0,794,Retail,2025-12-12
T1316,62.53,0,807,SME,2025-12-12
T1982,229.32,0,308,Corporate,2025-12-12
T2306,720.77,0,650,Retail,2025-12-12
T2362,137.44,0,556,Retail,2025-12-12
T2516,215.37,0,762,SME,2025-12-12
T2958,1681.65,0,716,Corporate,2025-12-12
T3997,316.59,0,545,SME,2025-12-12
T3805,327.43,0,715,Corporate,2025-12-13
T4476,231.31,0,757,Retail,2025-12-13
T1591,2804.15,0,352,Retail,2025-12-14
T4797,382.28,0,832,Retail,2025-12-14
T0138,63.81,0,763,Retail,2025-12-15
T1129,121.24,0,791,Corporate,2025-12-15
T1706,138.77,0,501,Retail,2025-12-15
T2013,118.58,0,810,Retail,2025-12-15
T2342,1170.37,0,495,Retail,2025-12-15
T2527,212.3,0,356,SME,2025-12-15
T2804,56.09,0,378,SME,2025-12-15
T2876,1724.22,0,420,SME,2025-12-15
T3185,82.64,0,638,SME,2025-12-15
T3419,943.35,0,504,SME,2025-12-15
T3622,970.61,0,650,Retail,2025-12-15
T4857,309.19,0,395,Corporate,2025-12-15
T5000,311.5,0,691,Retail,2025-12-15
T0362,268.53,0,714,Corporate,2025-12-16
T0369,172.75,0,417,SME,2025-12-16
T0413,138.1,0,535,Corporate,2025-12-16
T0569,128.88,0,730,SME,2025-12-16
T0992,84.42,0,715,SME,2025-12-16
T1088,134.91,0,421,SME,2025-12-16
T1273,118.04,0,819,Retail,2025-12-16
T1279,162.15,0,708,SME,2025-12-16
T1331,255.37,0,733,Corporate,2025-12-16
T1718,113.26,0,328,SME,2025-12-16
T2870,144.53,0,817,Retail,2025-12-16
T2946,140.53,0,663,Corporate,2025-12-16
T3500,138.63,0,468,Corporate,2025-12-16
T3696,201.2,0,375,SME,2025-12-16
T4140,389.97,0,437,SME,2025-12-16
T4928,186.51,0,833,Corporate,2025-12-16
T0030,87.19,0,606,SME,2025-12-17
T0914,306.0,0,463,Retail,2025-12-17
T1261,146.41,0,780,SME,2025-12-17
T1924,75.62,0,342,Retail,2025-12-17
T2177,90.74,0,828,SME,2025-12-17
T2932,162.9,0,397,Corporate,2025-12-17
T3737,201.22,0,422,Retail,2025-12-17
T4205,416.57,0,509,Corporate,2025-12-17
T0117,817.79,0,675,SME,2025-12-18
T1087,157.64,0,552,Retail,2025-12-18
T2608,124.61,0,470,Retail,2025-12-18
T2797,245.51,0,530,SME,2025-12-18
T3397,75.69,0,530,Retail,2025-12-18
T3417,50.9,0,442,Retail,2025-12-18
T3861,17.53,0,786,SME,2025-12-18
T4965,609.35,0,557,Corporate,2025-12-18
T0389,237.38,0,505,SME,2025-12-19
T1225,1275.95,0,329,SME,2025-12-19
T1572,398.86,0,707,Retail,2025-12-19
T3403,1026.47,0,716,Corporate,2025-12-19
T3843,413.05,0,346,Corporate,2025-12-19
T4881,492.17,0,635,Retail,2025-12-19
T0196,848.3,0,301,SME,2025-12-20
T1215,89.9,0,541,Retail,2025-12-20
T1645,275.26,0,843,Retail,2025-12-20
T2592,112.36,0,592,Retail,2025-12-20
T4580,131.08,0,763,Retail,2025-12-20
T1357,180.04,0,642,Retail,2025-12-22
T2091,43.04,0,403,Retail,2025-12-22
T2696,1625.85,0,505,SME,2025-12-22
T2987,83.56,0,677,Retail,2025-12-22
T3804,201.99,0,592,Corporate,2025-12-22
T3927,230.19,0,803,SME,2025-12-22
T4336,173.66,0,736,SME,2025-12-22
T4469,1508.81,0,537,SME,2025-12-22
T4871,372.25,0,811,Retail,2025-12-22
T0472,102.39,0,617,Retail,2025-12-23
T1721,368.85,0,382,Retail,2025-12-23
T2056,1149.17,0,394,Corporate,2025-12-23
T2467,856.07,0,798,SME,2025-12-23
T2854,1221.74,0,683,Corporate,2025-12-23
T2928,75.3,0,365,SME,2025-12-23
T3680,448.56,0,338,Retail,2025-12-23
T3958,502.83,0,426,SME,2025-12-23
T0566,492.22,0,840,Retail,2025-12-24
T1062,674.01,0,726,SME,2025-12-24
T1918,98.32,0,777,SME,2025-12-24
T2376,353.05,0,594,Corporate,2025-12-24
T2389,427.82,0,351,Corporate,2025-12-24
T2673,157.77,0,776,SME,2025-12-24
T2682,219.76,0,326,Corporate,2025-12-24
T2689,293.39,0,560,SME,2025-12-24
T3335,185.52,0,748,Corporate,2025-12-24
T4741,235.59,0,302,SME,2025-12-24
T0952,102.44,0,323,Retail,2025-12-25
T1119,31.21,0,391,Retail,2025-12-25
T1609,334.23,0,730,SME,2025-12-25
T2000,795.4,0,698,Corporate,2025-12-25
T2015,434.1,0,379,SME,2025-12-25
T2323,126.22,0,768,SME,2025-12-25
T3694,333.56,0,475,Retail,2025-12-25
T4218,402.84,0,544,Corporate,2025-12-25
T4590,482.77,0,753,SME,2025-12-25
T0701,252.52,0,471,SME,2025-12-26
T0823,88.94,0,367,SME,2025-12-26
T1755,311.4,0,834,SME,2025-12-26
T1969,149.59,0,611,Retail,2025-12-26
T2818,229.25,0,453,Retail,2025-12-26
T0045,254.3,0,666,Corporate,2025-12-27
T0337,508.24,0,845,Retail,2025-12-28
T0332,162.89,0,457,Corporate,2025-12-29
T0390,541.37,0,579,SME,2025-12-29
T0409,203.59,0,404,SME,2025-12-29
T0552,407.6,0,356,SME,2025-12-29
T0902,72.68,0,565,Retail,2025-12-29
T0965,68.18,0,359,Corporate,2025-12-29
T1168,581.09,0,459,Retail,2025-12-29
T1239,2011.55,0,397,Retail,2025-12-29
T1315,1545.04,0,345,SME,2025-12-29
T1475,695.02,0,562,Corporate,2025-12-29
T2299,932.09,0,535,Corporate,2025-12-29
T4062,67.33,0,525,SME,2025-12-29
T4652,194.33,0,766,Retail,2025-12-29
T0152,572.04,0,613,Retail,2025-12-30
T0596,528.9,0,507,SME,2025-12-30
T3464,1257.8,0,674,SME,2025-12-30
T3605,134.38,0,493,Corporate,2025-12-30
T3815,24.56,0,404,Retail,2025-12-30
T3926,79.0,0,724,Corporate,2025-12-30
T4295,99.2,0,773,Retail,2025-12-30
T4650,1652.66,0,674,Corporate,2025-12-30
